user_id,username,nickname,discussion_count,post_count,upvotes_given,downvotes_given,upvotes_received,downvotes_received,haha_given,wtf_given,tuga_given,haha_received,wtf_received,tuga_received
2054,johndoe,,0,151,43,1,200,5,5,0,0,49,0,55
2055,AlBandi,,0,0,0,0,0,0,0,0,0,0,0,0
2056,Casia,,0,0,0,0,0,0,0,0,0,0,0,0
2057,WindowsNEIN,,0,0,0,0,0,0,0,0,0,0,0,0
2058,diskobanana,,0,2,9,0,2,0,7,0,1,0,0,0
2059,weedovnjak,,0,54,201,3,128,1,39,4,15,0,0,1
2060,Solaire,,0,133,11,0,23,1,1,0,2,2,0,0
2061,someone,,1,10,3,0,5,0,0,0,0,0,0,0
2062,zvjezdica,ba.tina,0,0,0,0,0,0,0,0,0,0,0,0
2063,PirjaniKupus,,0,1,0,0,0,0,0,0,0,0,0,0
2064,Luka14,Kekec,2,18,14,0,16,0,12,0,0,0,0,1
2065,Fico35,,0,1,0,0,2,0,3,0,0,0,0,0
2066,Kreso77,,0,0,1,0,0,0,0,0,0,0,0,0
2067,PHP,,0,0,0,0,0,0,0,0,0,0,0,0
2068,mj52550,,0,0,0,0,0,0,0,0,0,0,0,0
2069,Kockica,,0,0,0,0,0,0,0,0,0,0,0,0
2070,Daniel12,,0,3,4,0,0,0,1,0,0,0,0,0
2071,123,FERella,0,252,251,31,461,21,178,1,16,256,9,76
2072,Klokan,,1,120,62,2,101,3,0,0,1,5,0,0
2073,ajkula,,0,29,14,0,7,0,0,0,0,6,0,0
2074,tonkec,,3,103,47,0,97,1,19,0,4,5,2,6
2075,aostrun,,0,0,0,0,0,0,0,0,0,0,0,0
2076,Mariopetar,,0,1,0,0,0,0,1,0,0,0,0,0
2077,NewCurry,,0,0,0,0,0,0,0,0,0,0,0,0
2078,losos,,0,7,2,0,0,0,0,0,0,16,0,0
2079,mattchampion,,0,12,15,0,4,0,0,0,0,0,0,0
2080,Simke,,0,94,18,0,75,0,22,0,3,1,0,0
2081,Sharich,,0,2,2,0,5,0,0,0,0,0,0,0
2082,mg0512,,0,0,0,0,0,0,0,0,0,0,0,0
2083,Ofil,,0,0,0,0,0,0,0,0,0,0,0,0
2084,adidas,,8,91,74,2,35,1,20,1,6,0,1,1
2085,Dammir,Kajropraktour,0,10,14,4,4,1,1,0,1,0,0,0
2086,Harweyy,,2,149,3,0,91,0,1,0,0,59,2,7
2087,srdel,,0,4,0,0,2,0,0,0,0,0,0,0
2088,sananas,,0,0,0,0,0,0,0,0,0,0,0,0
2089,supahot,,0,0,0,0,0,0,0,0,0,0,0,0
2090,m227,,0,0,0,0,0,0,0,0,0,0,0,0
2091,jankobananko,,0,0,0,0,0,0,0,0,0,0,0,0
2092,feniks,,0,0,0,0,0,0,0,0,0,0,0,0
2094,acomm27,,0,0,0,0,0,0,1,0,0,0,0,0
2095,rkfer01,,0,0,0,0,0,0,0,0,0,0,0,0
2096,peaceko,,0,23,16,13,15,0,0,0,0,0,0,1
2097,Lu561,,0,0,0,0,0,0,0,0,0,0,0,0
2098,Anto,,0,0,0,0,0,0,0,0,0,0,0,0
2099,ToniJefer007,,1,30,12,0,13,0,0,0,0,0,0,0
2100,Saaffa,,0,0,0,0,0,0,0,0,0,0,0,0
2101,Impa,,0,4,2,0,10,1,0,0,0,0,0,0
2102,Fate,,0,4,2,0,1,0,3,1,0,0,0,0
2103,Zivot_nije_FER,,0,16,1,0,5,0,0,0,0,0,0,0
2104,Peasant,,0,5,0,0,1,0,0,0,0,0,0,0
2105,zlac,,0,1,0,0,1,0,0,0,0,0,0,0
2106,BozjaRuka,,2,11,1,0,10,0,0,0,0,6,0,0
2107,Koalalica,zaba,3,597,791,32,1261,43,760,28,174,938,59,196
2108,korisnik,,0,4,0,0,0,0,0,0,0,0,0,0
2109,zp52462,Chromaa_,0,3,0,0,0,0,0,0,0,0,0,0
2110,CubeSquare,,1,8,1,0,3,2,0,0,0,5,0,0
2111,Chargo,,0,0,0,0,0,0,0,0,0,0,0,0
2112,Klik,,0,0,0,0,0,0,0,0,0,0,0,0
2113,wolfric73,,0,1,1,0,1,0,0,0,0,1,0,0
2114,Gassco,,0,0,0,0,0,0,0,0,0,0,0,0
2115,gloripaxis,,0,5,3,1,14,0,4,0,1,13,0,0
2116,Jelen_Lopatar,,0,0,0,0,0,0,0,0,0,0,0,0
2117,zvonkoBogdan,,1,22,8,0,40,0,0,0,3,17,0,0
2118,LudWig,,0,0,9,0,0,0,7,0,0,0,0,0
2119,Principium,,0,20,69,36,9,3,38,0,0,4,0,0
2120,Joker,,0,7,0,0,7,0,0,0,0,0,0,0
2121,blackangus,,0,2,0,0,26,0,0,0,0,0,0,0
2122,Hix,Koheleth,0,7,6,0,4,0,0,0,0,6,0,0
2123,BaDumTss,,0,3,0,0,2,3,0,0,0,0,0,1
2124,yyc,,0,0,16,0,0,0,1,0,0,0,0,0
2125,randomUser,,0,0,0,0,0,0,0,0,0,0,0,0
2126,thepav,,0,18,0,0,3,0,0,0,0,0,0,0
2127,marvin,,0,144,32,0,17,0,2,0,0,0,0,0
2128,Mipuska,,0,0,0,0,0,0,0,0,0,0,0,0
2129,Kiki12345,,0,2,1,0,0,0,0,0,0,0,0,0
2130,oblivak,,0,0,31,8,0,0,0,0,0,0,0,0
2131,evad,HeHeHe,0,1,0,0,0,0,0,0,0,0,0,0
2132,borna2803,,0,1,0,0,0,0,0,0,0,0,0,0
2133,Ljubica,,0,3,1,0,2,0,0,0,0,0,0,0
2134,deadmore,,0,1,1,0,6,0,0,0,0,0,0,0
2135,Kobe,,3,74,34,2,30,0,3,0,1,0,0,0
2136,fifi,,0,15,2,0,18,0,0,0,0,0,0,0
2137,Rhebby,,0,0,0,0,0,0,0,0,0,0,0,0
2138,franck,,0,4,10,0,9,0,15,0,0,28,0,0
2139,Bezveze,,0,2,0,0,0,0,0,0,0,0,0,0
2140,tili,,0,0,0,0,0,0,0,0,0,0,0,0
2141,mastermat999,,0,4,17,0,9,0,0,0,0,0,0,0
2142,jrebic,,1,2,0,0,2,0,0,0,0,0,0,0
2143,supernatural,,0,7,2,0,4,0,2,0,0,0,0,0
2144,uljez,,0,0,0,0,0,0,1,0,0,0,0,0
2145,avellaneda,,0,0,0,0,0,0,2,0,0,0,0,0
2146,ElonDusk,💀  ,1,490,297,125,906,22,622,7,5,1199,18,20
2147,mileeeee,,0,0,0,0,0,0,0,0,0,0,0,0
2148,Imam100KunaSatnicu,,0,0,0,0,0,0,0,0,0,0,0,0
2149,Patrik_TVZ,,0,4,3,0,0,0,1,0,0,0,0,0
2150,filip999,,0,1,0,0,0,0,0,0,0,0,0,0
2151,hgxcro,,0,0,0,0,0,0,0,0,0,0,0,0
2152,Klaudija,,0,2,0,0,0,0,0,0,0,0,0,0
2153,bananaj,,0,2,0,0,1,0,0,0,0,0,0,0
2154,yurnero,,0,14,3,0,3,0,0,0,0,0,0,1
2155,Nemesis,,0,2,0,0,6,0,0,0,0,0,0,0
2156,Nino,,0,0,0,0,0,0,0,0,0,0,0,0
2157,antitalent21,,0,4,2,0,0,0,0,0,0,0,0,0
2158,maga,,0,14,2,0,2,0,0,0,0,0,0,2
2159,niona,,0,2,0,0,0,0,0,0,0,1,0,0
2160,wallflower,,0,0,0,0,0,0,0,0,0,0,0,0
2161,excrucio,,2,3,4,0,2,0,0,0,0,0,0,0
2162,zuko,,0,0,2,0,0,0,0,0,0,0,0,0
2163,TinkiVinki,,0,1,4,0,2,0,0,0,0,1,0,1
2164,Melania,,0,1,5,0,0,0,0,0,3,0,0,0
2165,Klostreg,,0,0,0,0,0,0,0,0,0,0,0,0
2166,OliveOilManiac,,0,8,1,3,0,0,1,0,0,0,0,0
2167,frosen,,0,3,2,0,2,0,1,0,0,0,0,0
2168,Pelvis_Resley,,1,1,0,0,0,0,0,0,0,0,0,0
2169,MantisToboggan,,3,37,1,0,8,1,6,0,0,0,0,1
2170,Lifocx,,0,2,2,0,2,0,0,0,0,0,0,0
2171,Doktor0807,,0,65,29,5,125,0,36,0,5,1,0,1
2172,mik,,0,3,0,0,0,0,0,0,0,0,0,0
2173,brbrbr,,0,59,189,12,41,0,132,5,10,0,2,1
2174,Senna,,0,2,1,0,1,0,0,0,0,1,1,0
2175,saja,,0,15,2,0,4,0,0,0,0,0,0,0
2176,bartolbk,,0,1,0,0,1,0,0,0,0,0,0,0
2177,mrzinDalmoshe,,0,0,0,1,0,0,0,0,0,0,0,0
2178,orange,,1,35,171,9,47,0,81,4,26,1,0,0
2179,Updog,,0,0,0,0,0,0,1,0,0,0,0,0
2180,dzalac,RandomSting,0,13,0,0,3,0,1,0,0,0,0,0
2181,Marincek,,0,0,1,1,0,0,0,0,0,0,0,0
2182,batman3000,,0,45,48,1,52,0,6,0,1,2,0,2
2183,Tales,,0,0,0,0,0,0,0,0,0,0,0,0
2184,andrija,and,0,3,2,0,1,0,0,0,0,0,0,0
2185,Naturalist92,,0,10,5,0,10,0,4,0,0,11,3,2
2186,venomX,,0,0,0,0,0,0,0,0,0,0,0,0
2187,v_milica,dorina,0,3,0,0,0,0,0,0,0,0,0,0
2188,kristijangolubovic,,0,6,0,0,0,0,0,0,0,6,0,0
2189,Jokerrr,,0,99,76,0,58,1,28,0,1,79,0,8
2190,splinter,,0,0,0,0,0,0,0,0,0,0,0,0
2191,dzhemo,,0,0,1,0,0,0,2,0,0,0,0,0
2192,Kaiba,sour,1,17,4,1,8,0,0,0,1,0,0,0
2193,sbbb123,,0,0,0,0,0,0,0,0,0,0,0,0
2194,lobro7,chetnick,0,32,274,22,26,2,180,23,20,56,2,4
2195,petar123,,0,0,0,0,0,0,0,0,0,0,0,0
2196,brucosica,,0,3,0,0,0,0,0,0,0,0,0,0
2197,tominator,,0,1,0,0,1,0,0,0,0,0,0,0
2198,LastStand,,0,6,4,0,9,0,1,0,2,0,0,2
2199,mbappe,,0,1,0,0,8,0,0,0,0,0,0,0
2200,edizg,,0,0,0,0,0,0,0,0,0,0,0,0
2201,rpa,vndrpmp,0,2,0,0,2,0,0,0,0,0,0,0
2202,patrichozo,,0,0,0,0,0,0,0,0,0,0,0,0
2203,mv17,,0,3,1,0,0,0,0,0,0,0,0,0
2204,vamotamo,,0,2,1,0,0,0,0,0,0,3,0,0
2205,kknezevic,,1,15,1,0,13,0,2,0,0,0,0,0
2206,Christoph_Schwab,,0,1,24,1,2,0,14,0,0,0,0,1
2207,Nemo,,0,33,65,5,22,0,36,4,8,0,0,1
2209,mat1jaczyyy,,0,2,0,0,0,0,0,0,0,0,0,0
2210,kuna123,Radiša Trajković,0,0,3,0,0,0,0,0,0,0,0,0
2211,leser,,0,0,0,0,0,0,0,0,0,0,0,0
2212,PericaPeric,,0,0,2,0,0,0,2,0,0,0,0,0
2214,lals,X Æ A-Xii,0,2,1,0,0,0,0,0,0,0,0,0
2215,Mirkec,,0,0,0,0,0,0,0,0,0,0,0,0
2216,stalak-za-lakat,stalak za lakat,0,0,1,0,0,0,1,0,0,0,0,0
2218,MarkoMirko,,0,0,0,0,0,0,0,0,0,0,0,0
2219,marijab,,0,4,0,0,0,0,0,0,0,0,0,0
2220,student22,,0,2,0,0,0,0,0,0,0,0,0,0
2221,ertgzh,,0,7,4,0,1,0,0,0,0,0,0,0
2222,Bepo,,0,5,20,3,3,0,50,0,0,0,1,0
2223,korisnik_studosa,wildcard,0,8,47,29,32,5,7,0,0,10,0,1
2224,ikirai,,1,6,1,0,0,0,0,0,0,0,0,0
2225,Katulich,,0,20,81,9,46,1,242,8,5,56,5,0
2226,Desekor,,0,0,0,0,0,0,0,0,0,0,0,0
2227,Fast-and-Fourierous,,1,144,379,5,80,4,444,3,15,29,0,1
2228,hourai,,0,3,0,1,0,0,0,0,0,0,0,0
2229,Mare,,0,27,9,0,9,0,0,0,0,0,0,0
2230,Floyd,,0,4,7,0,5,0,0,0,1,0,0,0
2231,osnele,,0,0,0,0,0,0,0,0,0,0,0,0
2232,sandro,,0,0,0,0,0,0,0,0,0,0,0,0
2233,arkada,,0,0,0,0,0,0,0,0,0,0,0,0
2234,PapaFranku,,0,0,0,0,0,0,0,0,0,0,0,0
2235,Mido,,0,1,1,0,0,0,0,0,0,0,0,0
2236,mijaumijau,napolitanka s tunom,0,2,1,0,2,0,3,0,0,28,0,0
2237,astapovo,,0,12,4,0,4,1,0,0,0,0,0,0
2238,Misko,,0,0,0,0,0,0,0,0,0,0,0,0
2239,teta_iz_menze,,0,63,20,0,58,0,1,0,0,6,0,0
2240,Synapsis,,0,8,2,0,3,0,0,0,2,3,1,0
2241,JanaVitamin,,0,1,2,0,0,0,0,0,0,0,0,0
2242,wilim24,,0,0,0,0,0,0,0,0,0,0,0,0
2243,decimala,,0,0,5,0,0,0,7,0,1,0,0,0
2244,zcaic,,0,0,0,0,0,0,0,0,0,0,0,0
2245,stic,,0,36,21,0,66,0,2,0,1,2,0,2
2246,JustinCase,,0,19,23,2,31,0,1,0,0,0,0,0
2247,Zlatan_Ibrahimovic,Zlatan Ibrahimovic,0,23,49,1,28,2,5,0,1,2,0,7
2248,Renesis,,0,0,0,0,0,0,0,0,0,0,0,0
2249,netko_tamo,,0,87,42,3,56,0,23,0,2,7,0,0
2250,Sleepwalker,,0,0,0,0,0,0,0,0,0,0,0,0
2251,frane987,,0,0,0,0,0,0,0,0,0,0,0,0
2252,radman,,0,0,0,0,0,0,0,0,0,0,0,0
2253,Daazzo,,1,39,0,0,11,1,1,0,0,12,1,1
2254,Ivan_Busljeta,Bvan,0,0,1,0,0,0,0,0,0,0,0,0
2255,pyotr,,0,0,0,0,0,0,0,0,0,0,0,0
2256,GAVRAN,,1,320,85,0,575,97,182,0,0,963,34,26
2257,HoneyBadger,ekvivalentin,0,2,6,0,1,0,0,0,1,0,0,0
2258,Mate123,,0,0,0,0,0,0,0,0,0,0,0,0
2259,wav,,0,0,1,0,0,0,0,0,0,0,0,0
2261,Dezic,,0,88,3,1,106,4,4,0,0,107,3,7
2262,jsegvic,sagedi,0,0,0,0,0,0,0,0,0,0,0,0
2263,lujo13,,0,0,0,0,0,0,0,0,0,0,0,0
2264,Digimon,,0,10,5,0,24,0,1,0,0,0,0,0
2265,mmm,,0,0,1,0,0,0,0,0,0,0,0,0
2266,l123,,0,0,0,0,0,0,0,0,0,0,0,0
2267,charlie44,,0,10,1,0,5,0,0,0,0,0,0,0
2268,IvanBlaz1,,0,2,0,0,0,0,0,0,0,0,0,0
2269,Treemur,,0,6,1,0,0,0,0,0,0,0,0,0
2270,PatkaKurac,,0,0,0,0,0,0,0,0,0,0,0,0
2271,humerus,,0,35,12,0,4,0,1,1,0,0,0,0
2273,fs53077,,0,0,4,0,0,0,0,0,0,0,0,0
2274,Satoru,,0,0,0,0,0,0,0,0,0,0,0,0
2275,Supe,,0,0,0,0,0,0,0,0,0,0,0,0
2276,lms,,0,0,0,0,0,0,0,0,0,0,0,0
2277,Roki,,0,0,0,0,0,0,0,0,0,0,0,0
2278,kimi,,0,12,4,0,1,0,0,1,0,0,0,0
2279,Raven,,0,0,0,0,0,0,0,0,0,0,0,0
2280,plavy,,0,0,0,0,0,0,0,0,0,0,0,0
2281,jukica,,0,0,0,0,0,0,0,0,0,0,0,0
2282,grimnir48,,0,5,0,0,1,0,0,0,0,0,0,0
2283,limun,kuss,0,2,25,1,0,0,9,0,3,0,0,0
2284,Kixxy,,0,1,0,0,0,0,0,0,0,0,0,0
2285,alfajastog,,1,30,19,0,10,0,11,1,1,1,0,0
2286,blaBla,,0,2,1,0,0,0,0,0,0,0,0,1
2287,Llll,,0,0,0,0,0,0,0,0,0,0,0,0
2288,Joshko,,0,2,0,0,1,0,0,0,0,0,0,0
2289,BK-,,2,57,20,0,32,1,0,0,3,6,0,0
2290,PeroZdero,,0,0,0,0,0,0,0,0,0,0,0,0
2291,Perooo,,0,1,1,0,0,0,1,0,0,7,0,0
2292,MihaelL,sajko,0,0,0,0,0,0,0,0,0,0,0,0
2293,nomad,,0,1,0,0,0,0,0,0,0,0,0,0
2294,Atleticarka800,,0,0,0,0,0,0,0,0,0,0,0,0
2295,ib52250,,0,0,0,0,0,0,0,0,0,0,0,0
2296,GastroGnom,,0,0,0,0,0,0,0,0,0,0,0,0
2297,funky_funghi,,0,21,9,0,17,0,3,0,0,0,0,0
2298,54321,,0,0,0,0,0,0,0,0,0,0,0,0
2299,josip16,,0,0,0,0,0,0,0,0,0,0,0,0
2300,stormedcrow,,0,18,4,0,14,1,4,0,1,16,0,1
2301,ketamie,,0,5,2,3,10,1,0,0,0,0,0,0
2302,anted,,0,0,0,0,0,0,0,0,0,0,0,0
2303,tbauman,,0,4,1,0,1,0,1,0,0,0,0,0
2304,tarzan,,0,0,0,0,0,0,0,0,0,0,0,0
2305,ma3,,0,10,0,0,0,0,0,0,0,0,0,0
2306,SonGokuCro,,0,2,1,0,0,0,0,0,0,0,0,0
2307,zzt,,0,0,0,0,0,0,0,0,0,0,0,0
2308,Boooooooky,pravda,0,0,0,0,0,0,0,0,0,0,0,0
2310,malijuravadikuru,,0,0,0,0,0,0,0,0,0,0,0,0
2311,Log3,Jahač Kali Yuge,2,1831,5717,161,4958,93,4999,84,106,4617,101,179
2312,misticni,,1,7,4,0,3,0,0,0,1,2,0,1
2313,nonono,,0,1,0,0,0,0,0,0,0,1,0,0
2314,matija,,0,1,0,0,0,0,0,0,0,0,0,0
2315,Lukak,,3,67,35,1,41,1,0,0,4,0,1,4
2316,Ljencina,,0,7,0,0,2,0,0,0,0,0,0,0
2317,frnjabi,,0,0,0,0,0,0,0,0,0,0,0,0
2318,GazdaHrc,,0,3,0,0,0,0,0,0,0,0,0,0
2319,mak,,0,0,0,0,0,0,0,0,0,0,0,0
2320,eppholdoor,,0,0,0,0,0,0,0,0,0,0,0,0
2321,pastuh,,0,1,1,0,0,0,0,0,0,4,0,0
2322,pocakli_se,,0,3,3,0,0,0,0,0,0,0,0,0
2323,Rosenfeld,,0,0,0,0,0,0,0,0,0,0,0,0
2324,blackarrow,,0,3,1,0,1,0,0,0,0,0,0,0
2325,konzumprodavaona,,0,10,3,0,5,0,0,0,0,0,0,0
2326,misuser,qubit,0,6,5,0,4,0,0,0,0,0,0,0
2327,platoncic,,0,6,3,0,0,0,0,0,0,0,0,0
2328,mazilla,,0,0,0,0,0,0,0,0,0,0,0,0
2329,dkop,,0,0,0,0,0,0,0,0,0,0,0,0
2330,NabrekliStrumpf,,0,154,16,2,223,6,10,0,2,234,11,16
2331,Enakinn,,0,0,0,0,0,0,0,0,0,0,0,0
2332,Hrkius,,0,0,2,1,0,0,0,0,0,0,0,0
2333,PatrikDurdevic,,0,1,1,0,3,0,0,0,0,0,0,0
2334,RoziKiboko,,0,15,9,1,7,0,0,0,0,0,6,0
2335,chaos466,,0,3,1,0,2,0,0,0,0,0,0,0
2336,Cyric223,,0,5,1,0,2,0,0,0,0,0,0,0
2337,Lucidar,,0,3,0,0,0,0,0,0,0,0,0,0
2338,gugu,,0,1,0,0,0,0,0,0,0,0,0,0
2339,wolfina,,0,4,1,0,0,0,0,0,0,0,0,0
2340,delo,,0,0,0,0,0,0,0,0,0,0,0,0
2341,kajDaSeRadi,,0,10,4,0,14,0,0,1,1,0,0,0
2342,vrdrli23,,0,18,4,0,5,0,0,0,0,0,0,0
2343,SolidStarman,,0,2,2,0,0,0,0,0,0,0,0,0
2344,dors,,0,1,1,0,0,0,0,0,0,0,0,0
2345,Casio,,2,44,110,4,2,0,219,6,4,29,0,0
2346,Andouta,,0,0,0,0,0,0,0,0,0,0,0,0
2347,kauc_u_predvorju,OVOG KORISNIKA OPSJEDA DŽIN,1,2286,2493,83,5699,51,3669,34,32,6117,121,132
2348,CloudedJudgement,,0,0,0,0,0,0,0,0,0,0,0,0
2349,sunce,,0,0,0,0,0,0,0,0,0,0,0,0
2350,PullOutKing,,0,0,0,0,0,0,0,0,0,0,0,0
2351,PsyFly,,0,9,2,0,1,0,2,0,0,0,0,0
2352,Balerion,,0,2,0,0,0,0,0,0,0,0,0,0
2353,Bass_Slut,,0,0,0,0,0,0,0,0,0,0,0,0
2354,ItemShop,,0,0,2,0,0,0,0,0,1,0,0,0
2355,Glupster,,0,0,0,0,0,0,0,0,0,0,0,0
2356,DJplayz,,0,0,3,0,0,0,0,0,0,0,0,0
2357,danko,nerim,0,22,23,6,23,8,30,1,5,18,0,0
2358,snorlaxx,Jon Know,1,19,6,1,31,0,0,0,0,0,0,1
2359,branc116,,0,1,0,0,2,0,0,0,0,0,0,0
2360,bob_cart,,0,0,0,0,0,0,0,0,0,0,0,0
2361,petrichor,,0,7,30,2,57,0,0,0,2,0,1,5
2362,Joseph,,3,18,6,0,31,0,1,0,0,0,0,0
2363,Kaiser,,0,5,11,11,2,0,0,0,0,0,0,0
2364,StrogaAliPravedna,,0,8,16,0,25,0,7,0,0,24,1,4
2365,lzig,,0,0,0,0,0,0,0,0,0,0,0,0
2366,iplusplus,,0,0,0,0,0,0,0,0,0,0,0,0
2367,Puhsy,,0,2,2,0,1,0,0,0,0,0,0,0
2368,regnum,,2,35,17,1,29,3,7,0,0,14,1,0
2369,leon,,0,0,0,0,0,0,0,0,0,0,0,0
2370,speakon,,0,0,0,0,0,0,0,0,0,0,0,0
2371,BigBadBully,,0,0,0,0,0,0,0,0,0,0,0,0
2372,kremenko16,,0,3,0,0,2,0,0,0,0,0,0,0
2373,petrucci9000,,0,1,0,0,0,0,0,0,0,0,0,0
2374,Franjo,,0,1,0,0,0,0,1,0,0,0,0,0
2375,jsssssss,,0,2,0,0,0,0,0,0,0,6,0,0
2376,RudolfHarras,,0,0,1,3,0,0,1,0,0,0,0,0
2377,spoilerproof,,0,0,1,4,0,0,1,0,0,0,0,0
2378,matx,,0,0,0,0,0,0,0,0,0,0,0,0
2379,edo,,0,0,0,0,0,0,0,0,0,0,0,0
2380,Ivy,,0,3,0,0,0,0,0,0,0,0,0,0
2381,Sinusan,,0,23,5,0,44,1,0,0,0,20,0,1
2383,kazetofon,,0,0,0,0,0,0,0,0,0,0,0,0
2384,Tvrda,,0,1,17,0,0,1,2,0,0,0,0,0
2385,VilimP,,0,1,0,0,0,0,0,0,0,0,0,0
2386,karan_fil,,2,73,31,6,125,1,44,1,1,210,3,0
2387,HaloBing,,0,1,0,0,1,0,0,0,0,0,0,0
2388,HDZlocinci,,0,17,12,1,10,5,3,2,0,5,0,0
2389,stuffmaker,,0,0,0,0,0,0,0,0,0,0,0,0
2390,tajni_agent,,0,1,0,0,0,0,0,0,0,0,0,0
2391,student2,,0,13,1,0,1,0,0,0,0,0,0,0
2392,Booo,,0,0,0,0,0,0,0,0,0,0,0,0
2393,Ferovac123,,0,17,27,1,4,0,3,0,1,3,0,0
2394,zabica,,0,10,2,0,0,0,1,0,0,0,0,0
2395,Man,‮‮naM‮‮‮,0,470,412,14,691,16,588,14,13,695,19,37
2396,marin01,ptica,0,0,9,0,0,0,37,0,1,0,0,0
2397,zzzzzt,,0,0,0,0,0,0,0,0,0,0,0,0
2398,yunai,,0,4,7,0,3,0,1,0,0,0,0,0
2399,ivan2v,,0,2,0,0,0,0,0,0,0,0,0,0
2400,arixodd,,0,0,0,0,0,0,0,0,0,0,0,0
2401,raketa,,0,0,0,0,0,0,0,0,0,0,0,0
2402,Jebaiga,,0,0,0,0,0,0,0,0,0,0,0,0
2403,abc123,,0,4,6,1,0,0,1,0,0,0,0,0
2404,fico,gabon,0,9,7,0,5,2,2,0,2,0,0,0
2405,Vicegradonacelnik,comsten,0,5,2,0,0,0,0,0,0,0,0,0
2406,asdasdasdasdasd,,0,0,0,0,0,0,0,0,0,0,0,0
2407,MissMinutes,,0,6,3,0,0,0,1,0,1,0,0,0
2408,volley,Bilbo,0,1,1,0,0,0,0,0,0,0,0,0
2409,Tsoupits,Τσούπιτς,0,0,1,1,0,0,2,0,0,0,0,0
2410,korisnicko_ime,,0,4,3,0,0,0,0,0,0,0,0,2
2411,mudre,,0,0,3,0,0,0,1,0,0,0,0,0
2412,necromantrix,,0,3,0,0,2,0,0,0,0,0,0,0
2413,domdomdom,,0,2,0,0,0,0,0,0,0,0,0,0
2414,Huzi610,,0,0,0,0,0,0,0,0,0,0,0,0
2415,Ida317,,0,0,0,0,0,0,0,0,0,0,0,0
2416,Milan,nisam novi,0,27,17,4,2,0,25,1,1,0,0,0
2417,MetalikZelena,,0,0,0,0,0,0,0,0,0,0,0,0
2418,OK101,,0,11,4,0,4,0,0,0,0,0,0,0
2419,palolo,,0,0,0,0,0,0,0,0,0,0,0,0
2420,batak,,0,1,0,0,0,0,0,0,0,0,0,0
2421,nika53766,,0,0,0,0,0,0,0,0,0,0,0,0
2422,aeoden,,0,0,0,0,0,0,0,0,0,0,0,0
2423,mpiskac,Ivo Salamander,0,0,1,0,0,0,4,1,1,0,0,0
2424,dino,,0,0,0,1,0,0,0,0,0,0,0,0
2425,grgaz,,0,0,0,2,0,0,0,0,0,0,0,0
2426,Palkia,,0,0,0,0,0,0,0,0,0,0,0,0
2427,paxx,,0,0,0,0,0,0,0,0,0,0,0,0
2428,Muad-Dib,MuadDib,0,21,98,3,6,0,104,5,22,14,1,0
2429,dd54160,Dantae,0,0,0,0,0,0,0,0,0,0,0,0
2430,jetpans,,0,0,0,0,0,0,0,0,0,0,0,0
2431,xxtrememefuzexx,,0,1,0,0,4,0,0,0,0,0,0,0
2432,Skuki,,0,0,0,0,0,0,0,0,0,0,0,0
2433,Smrdljivi_Martin,Smrdljivi Martin,0,2,0,0,1,0,0,0,0,9,0,0
2434,zmajko,,0,0,0,0,0,0,0,0,0,0,0,0
2435,nrf52832,,0,0,0,0,0,0,0,0,0,0,0,0
2436,nk53955,,0,0,1,0,0,0,0,0,0,0,0,0
2437,Eric_Jerman,Baga_Chipz,0,0,0,0,0,0,0,0,0,0,0,0
2438,rastegoooorac,,0,0,0,0,0,0,0,0,0,0,0,0
2439,a-z0-9_-,‮🇿🏳️‍🌈⃠🇮🇱⃠   -_9-0z-a,3,1567,2289,740,4597,56,1802,17,118,5926,160,144
2440,babbage,,0,0,0,0,0,0,0,0,0,0,0,0
2441,Mufle,,0,0,0,0,0,0,0,0,0,0,0,0
2442,hana_ivancic,,0,0,0,0,0,0,0,0,0,0,0,0
2443,rsy,,0,0,0,0,0,0,0,0,0,0,0,0
2444,is54019,,0,0,0,0,0,0,0,0,0,0,0,0
2445,Poskok,,0,0,0,0,0,0,0,0,0,0,0,0
2446,hedgehog,kowalski,0,1,0,0,0,0,0,0,0,0,0,0
2447,metalik_brat,,0,2,0,0,2,0,3,0,0,0,0,0
2448,poMalo,,0,0,0,0,0,0,0,0,0,0,0,0
2449,ak54110,,0,0,0,0,0,0,0,0,0,0,0,0
2450,mp54431,,0,4,0,0,0,0,0,0,0,0,0,0
2451,Matko3,,0,0,0,0,0,0,0,0,0,0,0,0
2452,mp54378,,0,0,0,0,0,0,0,0,0,0,0,0
2453,petar1,,0,0,0,0,0,0,0,0,0,0,0,0
2454,bp54382,,0,0,0,0,0,0,0,0,0,0,0,0
2456,Omnitron,(-_-) ,0,2,392,22,1,0,1031,24,28,5,0,0
2457,Lana,,0,0,0,0,0,0,0,0,0,0,0,0
2458,andreagazibaric,andreag2,0,0,0,0,0,0,0,0,0,0,0,0
2459,sacekusa,,0,4,0,0,1,0,0,0,0,0,0,0
2460,Nidjo,,0,0,0,0,0,0,0,0,0,0,0,0
2461,Stackss,,0,0,0,0,0,0,0,0,0,0,0,0
2462,sadgedf,,0,0,0,0,0,0,0,0,0,0,0,0
2463,budjola,,0,0,0,0,0,0,0,0,0,0,0,0
2464,infracert,,0,0,0,0,0,0,0,0,0,0,0,0
2465,B023,,0,5,53,164,1,0,83,0,0,0,0,0
2466,Gaby,,0,0,0,0,0,0,0,0,0,0,0,0
